geoid20,total_reg,eth1_aa,eth1_eur,g20201103_voted_all,g20201103_pct_voted_all
100030135061003,28,0,23,22,0.8147999999999999
100030135061002,47,0,35,39,0.8667
100030135061001,41,0,38,33,0.8684
100030135061000,40,0,31,31,0.8377999999999999
100030135052016,4,0,1,4,1.0
100030135052015,215,0,161,160,0.7842999999999998
100030135052014,24,0,22,20,0.8333
100030135052013,34,1,9,26,0.7878999999999999
100030135052012,203,3,144,159,0.8457000000000001
100030135052011,38,0,19,29,0.7837999999999999
100030135052010,91,0,72,77,0.8652
100030135052009,500,2,373,404,0.847
100030135052008,81,0,57,64,0.8312
100030135052007,25,0,18,22,0.9167
100030135052006,32,0,21,27,0.9
100030135052005,17,0,15,14,0.9333
100030135052004,37,0,29,22,0.6666999999999998
100030135052003,436,4,372,356,0.8317999999999999
100030135052002,43,1,16,27,0.7714
100030135052001,242,5,173,192,0.8496
100030135052000,62,0,45,46,0.807
100030135051004,32,0,22,25,0.8065000000000001
100030135051003,8,0,8,6,0.75
100030135051002,351,0,248,259,0.7801
100030135051001,39,0,33,31,0.7948999999999999
100030135051000,202,0,156,156,0.8211
100030135015012,55,2,22,46,0.8846
100030135015011,42,0,37,33,0.8249999999999998
100030135015010,0,0,0,0,
100030135015009,7,0,7,7,1.0
100030135015008,9,0,9,5,0.625
100030135015007,12,0,12,5,0.4545
100030135015006,0,0,0,0,
100030135015005,8,1,3,6,0.8571000000000002
100030135015004,242,2,198,181,0.7939
100030135015003,474,8,356,359,0.8049
100030135015002,2,0,0,2,1.0
100030135015001,0,0,0,0,
100030135015000,0,0,0,0,
100030135014016,0,0,0,0,
100030135014015,0,0,0,0,
100030135014014,0,0,0,0,
100030135014013,0,0,0,0,
100030135014012,2,0,0,2,1.0
100030135014011,0,0,0,0,
100030135014010,6,0,6,6,1.0
100030135014009,208,1,170,158,0.8144
100030135014008,375,1,317,332,0.9046
100030135014007,0,0,0,0,
100030135014006,18,0,15,15,0.8823999999999999
100030135014005,21,0,20,13,0.7647
100030135014004,55,0,45,41,0.82
100030135014003,402,2,314,317,0.8277000000000001
100030135014002,6,0,6,5,0.8333
100030135014001,3,0,3,2,0.6666999999999998
100030135014000,0,0,0,0,
100030135013022,123,0,104,88,0.7857
100030135013021,139,1,127,114,0.8635999999999999
100030135013020,86,2,77,72,0.8675
100030135013019,28,0,24,26,0.9286
100030135013018,46,0,42,38,0.8443999999999999
100030135013017,16,0,16,15,0.9375
100030135013016,40,0,27,32,0.8
100030135013015,269,0,213,223,0.8677000000000001
100030135013014,6,0,4,4,0.8
100030135013013,29,0,28,21,0.7778
100030135013012,33,0,31,28,0.9032
100030135013011,0,0,0,0,
100030135013010,23,0,18,15,0.7142999999999999
100030135013009,80,0,71,66,0.8571000000000002
100030135013008,168,0,143,130,0.8024999999999999
100030135013007,23,0,22,19,0.8635999999999999
100030135013006,58,0,50,47,0.8246
100030135013005,45,0,40,33,0.8249999999999998
100030135013004,32,0,28,28,0.9032
100030135013003,237,2,211,187,0.8273999999999999
100030135013002,0,0,0,0,
100030135013001,17,0,8,15,0.8823999999999999
100030135013000,143,0,123,120,0.8823999999999999
100030135012020,0,0,0,0,
100030135012019,0,0,0,0,
100030135012018,23,1,22,17,0.7727
100030135012017,21,0,19,15,0.75
100030135012016,20,1,16,13,0.8125
100030135012015,23,0,19,11,0.4782999999999999
100030135012014,14,0,11,13,0.9286
100030135012013,27,0,20,14,0.5384999999999999
100030135012012,175,3,144,112,0.6999999999999998
100030135012011,0,0,0,0,
100030135012010,6,0,6,5,0.8333
100030135012009,40,1,32,29,0.7436
100030135012008,17,1,7,9,0.6922999999999999
100030135012007,40,0,32,30,0.7895
100030135012006,44,0,39,29,0.6590999999999999
100030135012005,27,0,25,20,0.8
100030135012004,28,0,26,22,0.8800000000000001
100030135012003,48,0,39,39,0.8297999999999998
100030135012002,61,0,16,46,0.7797
100030135012001,517,2,293,381,0.7953999999999998
100030135012000,0,0,0,0,
100030135011012,6,0,3,6,1.0
100030135011011,56,0,45,44,0.8147999999999999
100030135011010,32,0,29,27,0.8437999999999998
100030135011009,60,0,43,43,0.7414
100030135011008,108,0,87,80,0.7619
100030135011007,143,0,105,109,0.7956
100030135011006,35,0,34,30,0.9375
100030135011005,103,0,78,73,0.7228
100030135011004,117,0,100,95,0.8559000000000001
100030135011003,175,4,135,141,0.8392999999999999
100030135011002,177,0,135,143,0.8462
100030135011001,88,0,68,76,0.8940999999999998
100030135011000,0,0,0,0,
100030134003005,191,14,121,117,0.6572999999999998
100030134003004,78,0,68,60,0.8333
100030134003003,87,1,73,69,0.8312999999999999
100030134003002,50,5,27,33,0.6734999999999999
100030134003001,51,0,43,32,0.6531
100030134003000,101,1,82,75,0.7576
100030134002011,72,0,53,58,0.8528999999999999
100030134002010,1,0,1,0,0.0
100030134002009,29,1,21,16,0.5714
100030134002008,0,0,0,0,
100030134002007,0,0,0,0,
100030134002006,64,1,37,49,0.8032999999999999
100030134002005,48,0,38,36,0.7826
100030134002004,39,0,38,28,0.7778
100030134002003,39,2,33,28,0.7567999999999999
100030134002002,46,0,28,32,0.7619
100030134002001,42,1,38,27,0.675
100030134002000,430,5,356,321,0.7772
100030134001012,6,0,5,6,1.0
100030134001011,22,0,17,22,1.0
100030134001010,22,0,17,17,0.7727
100030134001009,98,1,82,79,0.8144
100030134001008,36,0,29,25,0.7142999999999999
100030134001007,38,0,29,29,0.8056
100030134001006,46,0,41,33,0.7673999999999999
100030134001005,58,1,33,43,0.7543999999999998
100030134001004,34,0,29,31,0.9117999999999998
100030134001003,61,0,49,46,0.7666999999999999
100030134001002,55,0,49,42,0.7778
100030134001001,27,0,23,19,0.76
100030134001000,218,1,194,165,0.7933
100030133002017,0,0,0,0,
100030133002016,0,0,0,0,
100030133002015,40,0,29,32,0.8421
100030133002014,0,0,0,0,
100030133002013,0,0,0,0,
100030133002012,25,3,17,16,0.7272999999999998
100030133002011,103,0,88,73,0.7603999999999999
100030133002010,48,1,37,34,0.7390999999999999
100030133002009,28,0,21,20,0.7142999999999999
100030133002008,35,0,28,22,0.6666999999999998
100030133002007,157,1,131,106,0.702
100030133002006,96,1,75,65,0.7065
100030133002005,48,0,41,31,0.7045
100030133002004,57,1,44,42,0.7636
100030133002003,0,0,0,0,
100030133002002,0,0,0,0,
100030133002001,62,0,52,43,0.7414
100030133002000,40,3,25,23,0.5897
100030133001018,0,0,0,0,
100030133001017,0,0,0,0,
100030133001016,0,0,0,0,
100030133001015,21,1,14,13,0.65
100030133001014,16,0,11,12,0.8571000000000002
100030133001013,24,0,18,23,0.9583
100030133001012,0,0,0,0,
100030133001011,0,0,0,0,
100030133001010,0,0,0,0,
100030133001009,4,0,2,4,1.0
100030133001008,46,0,32,35,0.7954999999999999
100030133001007,30,0,27,19,0.7308
100030133001006,79,2,65,59,0.7972999999999999
100030133001005,64,0,59,46,0.7540999999999999
100030133001004,215,2,164,158,0.7782999999999999
100030133001003,36,1,15,21,0.6363999999999999
100030133001002,34,1,22,20,0.6452000000000001
100030133001001,62,0,48,45,0.75
100030133001000,102,4,63,65,0.6988999999999999
100030132003004,0,0,0,0,
100030132003003,140,27,80,66,0.5
100030132003002,61,3,48,42,0.75
100030132003001,55,1,43,37,0.7399999999999999
100030132003000,440,19,319,298,0.7267999999999998
100030132002008,0,0,0,0,
100030132002007,0,0,0,0,
100030132002006,0,0,0,0,
100030132002005,105,5,72,65,0.65
100030132002004,82,3,38,44,0.5641
100030132002003,68,0,45,44,0.6769
100030132002002,58,2,32,32,0.6154
100030132002001,59,1,32,36,0.6792
100030132002000,109,9,74,78,0.7428999999999998
100030132001011,10,0,4,4,0.5
100030132001010,0,0,0,0,
100030132001009,0,0,0,0,
100030132001008,86,1,56,54,0.6506
100030132001007,156,7,110,99,0.7071
100030132001006,49,4,33,39,0.8125
100030132001005,41,1,36,29,0.7436
100030132001004,44,0,41,32,0.8
100030132001003,6,1,1,2,0.3332999999999999
100030132001002,13,0,13,10,0.7691999999999999
100030132001001,13,0,10,9,0.6922999999999999
100030132001000,207,5,160,154,0.7778
100030131003009,0,0,0,0,
100030131003008,0,0,0,0,
100030131003007,0,0,0,0,
100030131003006,56,2,53,47,0.8392999999999999
100030131003005,31,1,24,21,0.75
100030131003004,106,3,83,72,0.7578999999999999
100030131003003,44,0,27,31,0.7380999999999999
100030131003002,41,3,30,32,0.8
100030131003001,64,1,41,47,0.8103
100030131003000,132,3,99,100,0.7812999999999999
100030131002010,8,1,4,6,0.8571000000000002
100030131002009,25,2,15,14,0.6666999999999998
100030131002008,25,0,21,16,0.6957000000000001
100030131002007,28,2,20,13,0.4814999999999999
100030131002006,34,0,19,25,0.7576
100030131002005,44,2,41,25,0.625
100030131002004,31,0,22,20,0.6666999999999998
100030131002003,24,2,16,16,0.7272999999999998
100030131002002,32,0,22,20,0.6452000000000001
100030131002001,23,0,20,17,0.7727
100030131002000,315,4,261,231,0.7726
100030131001015,0,0,0,0,
100030131001014,0,0,0,0,
100030131001013,77,6,48,45,0.6081
100030131001012,35,0,26,22,0.7097
100030131001011,42,2,31,23,0.6216
100030131001010,4,0,1,2,0.5
100030131001009,50,0,42,36,0.7199999999999999
100030131001008,8,1,6,6,1.0
100030131001007,0,0,0,0,
100030131001006,59,6,42,28,0.5384999999999999
100030131001005,35,0,27,26,0.7428999999999998
100030131001004,10,0,3,5,0.5
100030131001003,194,7,144,113,0.6043
100030131001002,24,4,16,13,0.65
100030131001001,66,8,37,23,0.4107
100030131001000,0,0,0,0,
100030130002018,31,0,20,20,0.6666999999999998
100030130002017,11,2,8,1,0.0909
100030130002016,4,0,4,3,0.75
100030130002015,0,0,0,0,
100030130002014,0,0,0,0,
100030130002013,29,3,20,20,0.7142999999999999
100030130002012,22,0,14,13,0.6842
100030130002011,30,0,19,20,0.6896999999999999
100030130002010,0,0,0,0,
100030130002009,44,4,25,30,0.75
100030130002008,15,0,12,10,0.6666999999999998
100030130002007,62,1,43,32,0.5333
100030130002006,0,0,0,0,
100030130002005,21,0,17,16,0.8
100030130002004,21,0,17,17,0.8499999999999999
100030130002003,41,0,28,22,0.5946
100030130002002,38,0,31,23,0.697
100030130002001,44,1,27,32,0.8
100030130002000,199,3,142,132,0.7135
100030130001017,65,2,53,45,0.7627
100030130001016,36,0,33,28,0.8
100030130001015,37,2,26,13,0.4642999999999999
100030130001014,7,0,7,6,0.8571000000000002
100030130001013,53,4,42,37,0.7255
100030130001012,13,0,11,7,0.6363999999999999
100030130001011,40,2,30,28,0.6999999999999998
100030130001010,21,0,21,13,0.6189999999999999
100030130001009,11,0,11,4,0.3636
100030130001008,37,3,27,22,0.6110999999999999
100030130001007,28,0,22,21,0.7778
100030130001006,22,2,19,10,0.5262999999999999
100030130001005,24,0,17,16,0.6666999999999998
100030130001004,130,3,95,87,0.7249999999999999
100030130001003,81,2,65,56,0.7567999999999999
100030130001002,79,3,56,55,0.7333
100030130001001,52,1,43,39,0.7647
100030130001000,27,0,14,24,0.9231
100030129003054,0,0,0,0,
100030129003053,0,0,0,0,
100030129003052,0,0,0,0,
100030129003051,0,0,0,0,
100030129003050,0,0,0,0,
100030129003049,1,0,1,0,0.0
100030129003048,4,0,0,4,1.0
100030129003047,0,0,0,0,
100030129003046,35,10,19,19,0.5937999999999999
100030129003045,1,0,1,0,0.0
100030129003044,14,4,9,11,0.7857
100030129003043,29,11,14,16,0.64
100030129003042,2,0,2,2,1.0
100030129003041,0,0,0,0,
100030129003040,24,4,13,18,0.8182
100030129003039,29,6,10,17,0.6296
100030129003038,20,1,14,11,0.55
100030129003037,23,2,17,14,0.6087
100030129003036,5,1,4,2,0.4
100030129003035,11,3,5,5,0.5
100030129003034,9,3,3,4,0.5
100030129003033,17,2,11,14,0.8234999999999999
100030129003032,26,3,13,16,0.64
100030129003031,3,0,1,2,1.0
100030129003030,24,2,17,19,0.7916999999999998
100030129003029,6,1,5,5,0.8333
100030129003028,13,3,3,10,0.8333
100030129003027,19,5,11,8,0.4444
100030129003026,27,5,16,6,0.2308
100030129003025,0,0,0,0,
100030129003024,0,0,0,0,
100030129003023,0,0,0,0,
100030129003022,0,0,0,0,
100030129003021,0,0,0,0,
100030129003020,3,0,3,0,0.0
100030129003019,0,0,0,0,
100030129003018,47,8,30,33,0.7173999999999999
100030129003017,21,3,7,15,0.7895
100030129003016,33,3,22,23,0.7931
100030129003015,142,34,69,78,0.5908999999999999
100030129003014,36,8,15,19,0.5757999999999999
100030129003013,33,11,13,21,0.6773999999999998
100030129003012,217,61,107,130,0.625
100030129003011,2,0,1,1,0.5
100030129003010,5,1,4,5,1.0
100030129003009,0,0,0,0,
100030129003008,0,0,0,0,
100030129003007,0,0,0,0,
100030129003006,0,0,0,0,
100030129003005,0,0,0,0,
100030129003004,0,0,0,0,
100030129003003,0,0,0,0,
100030129003002,0,0,0,0,
100030129003001,0,0,0,0,
100030129003000,0,0,0,0,
100030129002014,0,0,0,0,
100030129002013,47,6,25,30,0.6817999999999999
100030129002012,86,15,49,62,0.775
100030129002011,48,12,29,21,0.4667
100030129002010,3,1,0,2,0.6666999999999998
100030129002009,21,6,12,9,0.4737
100030129002008,47,10,24,26,0.5652
100030129002007,100,16,58,61,0.6421000000000001
100030129002006,66,16,37,36,0.6207
100030129002005,49,11,31,29,0.6590999999999999
100030129002004,89,23,41,65,0.7558
100030129002003,127,18,78,68,0.5862
100030129002002,35,6,20,22,0.6666999999999998
100030129002001,261,41,158,177,0.7165999999999999
100030129002000,4,1,3,1,0.25
100030129001019,0,0,0,0,
100030129001018,0,0,0,0,
100030129001017,0,0,0,0,
100030129001016,0,0,0,0,
100030129001015,0,0,0,0,
100030129001014,0,0,0,0,
100030129001013,136,49,20,51,0.3892999999999999
100030129001012,38,2,5,3,0.1034
100030129001011,35,1,5,11,0.3332999999999999
100030129001010,613,271,158,241,0.4373999999999999
100030129001009,2,0,1,1,0.5
100030129001008,88,12,8,24,0.3288
100030129001007,18,6,4,13,0.7222
100030129001006,12,4,0,8,0.7272999999999998
100030129001005,90,42,27,34,0.4096
100030129001004,11,1,5,8,0.7272999999999998
100030129001003,14,1,9,8,0.5714
100030129001002,18,6,6,10,0.6666999999999998
100030129001001,23,0,5,10,0.5262999999999999
100030129001000,115,54,32,64,0.5980999999999999
100030127005031,0,0,0,0,
100030127005030,0,0,0,0,
100030127005029,0,0,0,0,
100030127005028,0,0,0,0,
100030127005027,0,0,0,0,
100030127005026,0,0,0,0,
100030127005025,0,0,0,0,
100030127005024,0,0,0,0,
100030127005023,32,3,23,16,0.5517
100030127005022,20,0,15,9,0.5293999999999999
100030127005021,6,0,5,4,0.6666999999999998
100030127005020,0,0,0,0,
100030127005019,0,0,0,0,
100030127005018,0,0,0,0,
100030127005017,0,0,0,0,
100030127005016,0,0,0,0,
100030127005015,0,0,0,0,
100030127005014,0,0,0,0,
100030127005013,4,0,4,0,0.0
100030127005012,19,3,10,10,0.5555999999999999
100030127005011,14,1,11,11,0.9167
100030127005010,24,0,21,16,0.6957000000000001
100030127005009,105,20,52,51,0.505
100030127005008,0,0,0,0,
100030127005007,0,0,0,0,
100030127005006,0,0,0,0,
100030127005005,33,1,24,20,0.6666999999999998
100030127005004,10,0,7,8,0.8
100030127005003,0,0,0,0,
100030127005002,0,0,0,0,
100030127005001,0,0,0,0,
100030127005000,0,0,0,0,
100030127004010,31,5,20,18,0.5806
100030127004009,52,1,38,40,0.8
100030127004008,19,0,19,9,0.5625
100030127004007,33,0,30,23,0.7187999999999999
100030127004006,70,2,56,50,0.7462999999999999
100030127004005,15,0,14,7,0.5384999999999999
100030127004004,37,1,30,23,0.6571
100030127004003,143,8,85,71,0.542
100030127004002,22,0,16,18,0.8571000000000002
100030127004001,58,4,47,41,0.7192999999999999
100030127004000,71,7,58,44,0.6666999999999998
100030127003024,0,0,0,0,
100030127003023,0,0,0,0,
100030127003022,57,3,47,32,0.6275
100030127003021,89,1,62,54,0.6584999999999998
100030127003020,54,3,45,32,0.6154
100030127003019,60,9,45,35,0.5932
100030127003018,60,0,52,39,0.65
100030127003017,32,0,29,29,0.9062999999999998
100030127003016,76,4,52,59,0.7972999999999999
100030127003015,0,0,0,0,
100030127003014,0,0,0,0,
100030127003013,10,1,8,4,0.4444
100030127003012,0,0,0,0,
100030127003011,3,0,3,0,0.0
100030127003010,24,4,18,15,0.6522
100030127003009,29,4,9,6,0.25
100030127003008,0,0,0,0,
100030127003007,0,0,0,0,
100030127003006,20,1,16,16,0.8
100030127003005,36,7,21,25,0.6944
100030127003004,10,0,6,8,0.8
100030127003003,0,0,0,0,
100030127003002,0,0,0,0,
100030127003001,0,0,0,0,
100030127003000,0,0,0,0,
100030127002019,51,0,40,33,0.7173999999999999
100030127002018,27,2,22,20,0.7691999999999999
100030127002017,33,1,28,23,0.7666999999999999
100030127002016,20,2,15,13,0.65
100030127002015,24,2,18,18,0.7826
100030127002014,18,2,8,12,0.75
100030127002013,36,1,26,23,0.6765000000000001
100030127002012,25,1,18,16,0.6957000000000001
100030127002011,19,3,12,7,0.3889
100030127002010,10,0,7,5,0.5
100030127002009,18,1,11,6,0.3332999999999999
100030127002008,17,1,10,12,0.7058999999999999
100030127002007,18,2,10,14,0.7778
100030127002006,23,0,19,11,0.5237999999999999
100030127002005,26,5,15,17,0.6799999999999999
100030127002004,31,1,20,18,0.6428999999999999
100030127002003,34,2,30,20,0.6452000000000001
100030127002002,29,0,23,21,0.7240999999999999
100030127002001,0,0,0,0,
100030127002000,3,0,0,0,0.0
100030127001028,14,0,14,8,0.6154
100030127001027,15,3,12,11,0.7333
100030127001026,22,3,11,14,0.6999999999999998
100030127001025,28,1,23,14,0.5599999999999999
100030127001024,45,5,25,27,0.6136
100030127001023,0,0,0,0,
100030127001022,115,18,74,68,0.6415
100030127001021,24,0,22,17,0.8095000000000001
100030127001020,13,1,12,11,0.8462
100030127001019,8,0,8,3,0.5
100030127001018,61,1,52,36,0.6666999999999998
100030127001017,0,0,0,0,
100030127001016,0,0,0,0,
100030127001015,0,0,0,0,
100030127001014,38,1,20,19,0.5277999999999999
100030127001013,57,2,37,33,0.6471000000000001
100030127001012,20,1,12,17,0.8499999999999999
100030127001011,15,0,10,12,0.8
100030127001010,11,1,4,7,0.6999999999999998
100030127001009,35,1,29,21,0.6363999999999999
100030127001008,0,0,0,0,
100030127001007,11,1,9,8,0.8
100030127001006,36,2,26,30,0.8333
100030127001005,35,5,15,22,0.6875
100030127001004,637,96,432,444,0.722
100030127001003,0,0,0,0,
100030127001002,0,0,0,0,
100030127001001,0,0,0,0,
100030127001000,0,0,0,0,
100030126003030,19,3,9,15,0.7895
100030126003029,2,1,1,2,1.0
100030126003028,20,1,19,19,0.95
100030126003027,15,0,12,11,0.8462
100030126003026,30,1,21,26,0.8667
100030126003025,12,0,12,5,0.4166999999999999
100030126003024,0,0,0,0,
100030126003023,23,0,17,16,0.7619
100030126003022,49,4,34,31,0.6738999999999999
100030126003021,12,1,8,9,0.8182
100030126003020,33,0,26,23,0.7419
100030126003019,20,1,16,14,0.7367999999999999
100030126003018,31,3,24,20,0.6666999999999998
100030126003017,26,0,19,21,0.84
100030126003016,33,0,30,24,0.75
100030126003015,30,0,27,26,0.8966
100030126003014,33,1,21,25,0.7576
100030126003013,30,0,25,23,0.8214
100030126003012,34,0,29,26,0.7878999999999999
100030126003011,31,2,24,17,0.5484
100030126003010,38,2,28,30,0.8571000000000002
